id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni
377356,Alloggi per uso turistico ,Alloggio per uso turistico 11177,Via Boezio,33,41.9064514,12.4626644,,,,,,,,,
377344,Alloggi per uso turistico ,Alloggio per uso turistico 11179,Via Luciano Manara,4,41.8878537,12.4711527,,,,,,,,,
377358,Alloggi per uso turistico ,Alloggio per uso turistico 11181,Via Conca D'Oro,315,41.9441079,12.5182577,,,,,,,,,
377346,Alloggi per uso turistico ,Alloggio per uso turistico 11182,Piazza Cavour,10,41.904933,12.4684896,,,,,,,,,
377347,Alloggi per uso turistico ,Alloggio per uso turistico 11183,Via della Purificazione,89,41.9045268,12.4877179,,,,,,,,,
377363,Alloggi per uso turistico ,Alloggio per uso turistico 11184,Via San Remo,1,41.8820207,12.521293,,,,,,,,,
377348,Alloggi per uso turistico ,Alloggio per uso turistico 11186,Via Catone,6,41.9066649,12.4588794,,,,,,,,,
377728,Alloggi per uso turistico ,Alloggio per uso turistico 11187,Via In Arcione,111,41.9018598,12.4855224,,,,,,,,,
378043,Alloggi per uso turistico ,Alloggio per uso turistico 11188,Via Ludovico Muratori,15,41.8898833,12.5005105,,,,,,,,,
377546,Alloggi per uso turistico ,Alloggio per uso turistico 11189,Via Marmorata,169,41.8820624,12.4765033,,,,,,,,,
374437,Alloggi per uso turistico ,Alloggio per uso turistico 1119,Piazza Fiammetta,11,41.9008062,12.4719834,,,,,,,,,
378025,Alloggi per uso turistico ,Alloggio per uso turistico 11191,Via Cimarra,61,41.8961555,12.4912258,,,,,,,,,
377477,Alloggi per uso turistico ,Alloggio per uso turistico 11192,Via Gregoriana,64,41.9040071,12.4854563,,,,,,,,,
378064,Alloggi per uso turistico ,Alloggio per uso turistico 11193,Via Ottaviano,43,41.9074222,12.4576507,,,,,,,,,
377504,Alloggi per uso turistico ,Alloggio per uso turistico 11194,Via Leone IX,4,41.89958,12.4504252,,,,,,,,,
378065,Alloggi per uso turistico ,Alloggio per uso turistico 11195,Vicolo D'Orfeo,22,41.9033147,12.4610548,,,,,,,,,
378006,Alloggi per uso turistico ,Alloggio per uso turistico 11196,Via Pietro de Francisci,81,41.8902225,12.4167364,,,,,,,,,
378014,Alloggi per uso turistico ,Alloggio per uso turistico 11197,Via Rodolfo Grimaldi Casta,15,41.7269047,12.2890928,,,,,,,,,
377944,Alloggi per uso turistico ,Alloggio per uso turistico 11198,Via Merulana,61 A,41.8930968,12.5014833,,,,,,,,,
378093,Alloggi per uso turistico ,Alloggio per uso turistico 11199,Viale Parioli,24,41.9243368,12.490648,,,,,,,,,
372195,Alloggi per uso turistico ,Alloggio per uso turistico 112,Corso Duca di Genova,267,41.7354469,12.2664237,,,,,,,,,
377661,Alloggi per uso turistico ,Alloggio per uso turistico 11201,Via Nomentana,861 R,41.9408905,12.5515593,,,,,,,,,
377707,Alloggi per uso turistico ,Alloggio per uso turistico 11203,Via Ostiense,38 E,41.8738706,12.4794864,,,,,,,,,
377875,Alloggi per uso turistico ,Alloggio per uso turistico 11205,Via Palermo,29,41.8983618,12.4913929,,,,,,,,,
377608,Alloggi per uso turistico ,Alloggio per uso turistico 11206,Via Marcantonio Bragadin,106,41.906975,12.4450041,,,,,,,,,
378074,Alloggi per uso turistico ,Alloggio per uso turistico 11207,Via dei Banchi Vecchi,44,41.8985667,12.4666762,,,,,,,,,
377973,Alloggi per uso turistico ,Alloggio per uso turistico 11208,Via Pietro de Francisci,81,41.8902225,12.4167364,,,,,,,,,
377646,Alloggi per uso turistico ,Alloggio per uso turistico 11209,Via Principe Eugenio,15,41.8940408,12.5067446,,,,,,,,,
372537,Alloggi per uso turistico ,Alloggio per uso turistico 1121,Via Urbana,33,41.8962832,12.4942496,,,,,,,,,
377909,Alloggi per uso turistico ,Alloggio per uso turistico 11210,Via Magnagrecia,103,41.8811763,12.5083214,,,,,,,,,
378087,Alloggi per uso turistico ,Alloggio per uso turistico 11211,Vicolo di Montevecchio,2,41.8997072,12.4708636,,,,,,,,,
378066,Alloggi per uso turistico ,Alloggio per uso turistico 11212,Via dei Santi Quattro,87 A,41.8891495,12.4964533,,,,,,,,,
377591,Alloggi per uso turistico ,Alloggio per uso turistico 11213,Via Vitellia,3,41.8840586,12.4550978,,,,,,,,,
377997,Alloggi per uso turistico ,Alloggio per uso turistico 11214,Via Napoleone III,22,41.8971463,12.5016404,,,,,,,,,
377529,Alloggi per uso turistico ,Alloggio per uso turistico 11215,Via dei Monti di Primavalle,194,41.9080102,12.4134923,,,,,,,,,
378075,Alloggi per uso turistico ,Alloggio per uso turistico 11216,Via Torino,29,41.9021853,12.4950274,,,,,,,,,
377987,Alloggi per uso turistico ,Alloggio per uso turistico 11217,Viale degli Astri,52,41.8131665,12.4484359,,,,,,,,,
377662,Alloggi per uso turistico ,Alloggio per uso turistico 11218,Via di Santa Maria in Via,18,41.9006873,12.4817911,,,,,,,,,
377690,Alloggi per uso turistico ,Alloggio per uso turistico 11220,Via di Pallacorda,9,41.9026878,12.475604,,,,,,,,,
377419,Alloggi per uso turistico ,Alloggio per uso turistico 11221,Largo Francesco Anzani,19,41.8794065,12.4685973,,,,,,,,,
378007,Alloggi per uso turistico ,Alloggio per uso turistico 11223,Via Policastro,5,41.8828307,12.5433973,,,,,,,,,
377396,Alloggi per uso turistico ,Alloggio per uso turistico 11224,Via della Polveriera,44,41.8922392,12.4924525,,,,,,,,,
377691,Alloggi per uso turistico ,Alloggio per uso turistico 11226,Via Giovanni Livraghi,2,41.8846062,12.4604346,,,,,,,,,
377609,Alloggi per uso turistico ,Alloggio per uso turistico 11227,Via San Quiriaco,1,41.7283282,12.2833251,,,,,,,,,
377930,Alloggi per uso turistico ,Alloggio per uso turistico 11229,Via Otranto,47,41.9105276,12.4570443,,,,,,,,,
377592,Alloggi per uso turistico ,Alloggio per uso turistico 11230,Viale Amelia,23,41.8780746,12.5256462,,,,,,,,,
377518,Alloggi per uso turistico ,Alloggio per uso turistico 11231,Vicolo del Giglio,2 A,41.8946906,12.4723338,,,,,,,,,
377945,Alloggi per uso turistico ,Alloggio per uso turistico 11233,Via Antonio Garbasso,19,41.8637402,12.4672072,,,,,,,,,
377946,Alloggi per uso turistico ,Alloggio per uso turistico 11234,Via degli Orti di Trastevere,34,41.8820073,12.470328,,,,,,,,,
377478,Alloggi per uso turistico ,Alloggio per uso turistico 11235,Via di San Francesco a Ripa,166,41.8883917,12.4709271,,,,,,,,,
377420,Alloggi per uso turistico ,Alloggio per uso turistico 11236,Piazza dell'Orologio,7,41.8989282,12.4683163,,,,,,,,,
378076,Alloggi per uso turistico ,Alloggio per uso turistico 11237,Via dei Laterani,28,41.8840999,12.503012,,,,,,,,,
378015,Alloggi per uso turistico ,Alloggio per uso turistico 11239,Piazza Costaguti,27,41.8931939,12.4768191,,,,,,,,,
372466,Alloggi per uso turistico ,Alloggio per uso turistico 1124,Piazza Asti,6,41.8815078,12.5196928,,,,,,,,,
377397,Alloggi per uso turistico ,Alloggio per uso turistico 11240,Viale Pico della Mirandola,129,41.8445641,12.4847948,,,,,,,,,
377519,Alloggi per uso turistico ,Alloggio per uso turistico 11241,Piazza Pontida,3,41.9098939,12.5243612,,,,,,,,,
378094,Alloggi per uso turistico ,Alloggio per uso turistico 11242,Via Germano Sommeiller,12,41.8901947,12.5137153,,,,,,,,,
377729,Alloggi per uso turistico ,Alloggio per uso turistico 11244,Via Amedeo Cencelli,59,41.87774,12.5429569,,,,,,,,,
377610,Alloggi per uso turistico ,Alloggio per uso turistico 11245,Via Baccina,85,41.894301,12.488065,,,,,,,,,
377730,Alloggi per uso turistico ,Alloggio per uso turistico 11246,Via Evangelista Torricelli,1,41.8782953,12.4710427,,,,,,,,,
377910,Alloggi per uso turistico ,Alloggio per uso turistico 11247,Piazza Santa Maria delle Grazie,3,41.9070172,12.4498648,,,,,,,,,
377731,Alloggi per uso turistico ,Alloggio per uso turistico 11248,Via Leopardi,38,41.8945478,12.5017743,,,,,,,,,
377884,Alloggi per uso turistico ,Alloggio per uso turistico 11250,Via Fratelli Gualandi,25,41.9429669,12.4221444,,,,,,,,,
377853,Alloggi per uso turistico ,Alloggio per uso turistico 11251,Via dei Fabbri Navali,28,41.7289652,12.2805561,,,,,,,,,
377911,Alloggi per uso turistico ,Alloggio per uso turistico 11252,Vicolo delle Palle,26,41.8990822,12.4660799,,,,,,,,,
377560,Alloggi per uso turistico ,Alloggio per uso turistico 11253,Via Baccina,64,41.8945327,12.4889637,,,,,,,,,
378016,Alloggi per uso turistico ,Alloggio per uso turistico 11254,Via Matteo Boiardo,17,41.8879747,12.5054323,,,,,,,,,
377931,Alloggi per uso turistico ,Alloggio per uso turistico 11256,Via Cardinale Lualdi,6,41.8987363,12.4535212,,,,,,,,,
377647,Alloggi per uso turistico ,Alloggio per uso turistico 11257,Via dei Coronari,28,41.9004452,12.4709072,,,,,,,,,
377885,Alloggi per uso turistico ,Alloggio per uso turistico 11258,Via Cogoleto,23,41.9292942,12.4234162,,,,,,,,,
377751,Alloggi per uso turistico ,Alloggio per uso turistico 11259,Via Macerata,63,41.8902401,12.5264411,,,,,,,,,
375893,Alloggi per uso turistico ,Alloggio per uso turistico 1126,Via Cosseria,2,41.9132296,12.4682466,,,,,,,,,
377886,Alloggi per uso turistico ,Alloggio per uso turistico 11260,Via Sforza,14,41.8962573,12.4961903,,,,,,,,,
377854,Alloggi per uso turistico ,Alloggio per uso turistico 11261,Via Trionfale,6812,41.9333438,12.4407233,,,,,,,,,
377648,Alloggi per uso turistico ,Alloggio per uso turistico 11262,Via Germanico,55,41.9074666,12.4572701,,,,,,,,,
377752,Alloggi per uso turistico ,Alloggio per uso turistico 11263,Via Adolfo Giaquinto,4,41.8683913,12.5760017,,,,,,,,,
377753,Alloggi per uso turistico ,Alloggio per uso turistico 11266,Via Carlo Botta,49,41.8917693,12.4997854,,,,,,,,,
377832,Alloggi per uso turistico ,Alloggio per uso turistico 11268,Salita di Sant'Onofrio,20,41.8985529,12.4616134,,,,,,,,,
377649,Alloggi per uso turistico ,Alloggio per uso turistico 11269,Via Rasella,134,41.9024073,12.4869139,,,,,,,,,
373447,Alloggi per uso turistico ,Alloggio per uso turistico 1127,Piazza di Santa Maria Liberatrice,45,41.8807393,12.4751676,,,,,,,,,
377887,Alloggi per uso turistico ,Alloggio per uso turistico 11270,Via Tuscolana,1000,41.861129,12.5541262,,,,,,,,,
377505,Alloggi per uso turistico ,Alloggio per uso turistico 11271,Via Bixio,77,41.8930294,12.5079569,,,,,,,,,
377623,Alloggi per uso turistico ,Alloggio per uso turistico 11272,Via Agostino Bertani,4,41.8876447,12.4687933,,,,,,,,,
377821,Alloggi per uso turistico ,Alloggio per uso turistico 11273,Via di Sacco Pastore,37,41.931765,12.526562,,,,,,,,,
377932,Alloggi per uso turistico ,Alloggio per uso turistico 11274,Via Leonardo Bufalini,61,41.8830469,12.5387015,,,,,,,,,
377933,Alloggi per uso turistico ,Alloggio per uso turistico 11275,Via Giovanni Aurispa,10,41.9017691,12.4411386,,,,,,,,,
377775,Alloggi per uso turistico ,Alloggio per uso turistico 11277,Viale Furio Camillo,44,41.8753627,12.5242608,,,,,,,,,
377547,Alloggi per uso turistico ,Alloggio per uso turistico 11279,Via San Floro,10,41.836164,12.5841766,,,,,,,,,
376019,Alloggi per uso turistico ,Alloggio per uso turistico 1128,Via Gregoriana,3,41.9041571,12.4851668,,,,,,,,,
377958,Alloggi per uso turistico ,Alloggio per uso turistico 11282,Via Della Penna,59,41.9095446,12.4748966,,,,,,,,,
377593,Alloggi per uso turistico ,Alloggio per uso turistico 11283,Via degli Ibernesi,23,41.8947655,12.4876619,,,,,,,,,
377633,Alloggi per uso turistico ,Alloggio per uso turistico 11284,Via di Val Favara,72,41.9250459,12.4162691,,,,,,,,,
377974,Alloggi per uso turistico ,Alloggio per uso turistico 11285,Via Baccina,41,41.8947855,12.489708,,,,,,,,,
377959,Alloggi per uso turistico ,Alloggio per uso turistico 11286,Via del Lago Terrione,83,41.8948908,12.4536871,,,,,,,,,
377634,Alloggi per uso turistico ,Alloggio per uso turistico 11287,Via Carlo Rusconi,10,41.880238,12.4655334,,,,,,,,,
378121,Alloggi per uso turistico ,Alloggio per uso turistico 11288,Via Luigi Lucatelli,24,41.9102346,12.5533556,,,,,,,,,
378049,Alloggi per uso turistico ,Alloggio per uso turistico 11289,Via Marco Aurelio,23,41.8887168,12.4953352,,,,,,,,,
376962,Alloggi per uso turistico ,Alloggio per uso turistico 1129,Via Emanuele Filiberto,16,41.892911,12.5056357,,,,,,,,,
377548,Alloggi per uso turistico ,Alloggio per uso turistico 11290,Via dell'Acquedotto Paolo,179,41.932744,12.4214754,,,,,,,,,
377683,Alloggi per uso turistico ,Alloggio per uso turistico 11291,Via di Sant'Eligio,13,41.8955659,12.4685792,,,,,,,,,
377479,Alloggi per uso turistico ,Alloggio per uso turistico 11292,Via Cernaia,47,41.9069189,12.5011023,,,,,,,,,
377960,Alloggi per uso turistico ,Alloggio per uso turistico 11293,Via Cimarra,49,41.8962162,12.4918277,,,,,,,,,
377876,Alloggi per uso turistico ,Alloggio per uso turistico 11294,Via di Quarto Annunziata,130,41.984621,12.457063,,,,,,,,,
377975,Alloggi per uso turistico ,Alloggio per uso turistico 11295,Via dei Ciancaleoni,42,41.8962749,12.4930485,,,,,,,,,
377947,Alloggi per uso turistico ,Alloggio per uso turistico 11296,Via Tarquinio Collatino,53,41.8622038,12.5614567,,,,,,,,,
377708,Alloggi per uso turistico ,Alloggio per uso turistico 11297,Via di Monte Giordano,55,41.8996208,12.4695646,,,,,,,,,
377553,Alloggi per uso turistico ,Alloggio per uso turistico 11298,Viale Tiziano,108,41.9332286,12.4682698,,,,,,,,,
377438,Alloggi per uso turistico ,Alloggio per uso turistico 11299,Via Eudoro di Alessandria,28,41.739823,12.33518,,,,,,,,,
372196,Alloggi per uso turistico ,Alloggio per uso turistico 113,Via Chisimaio,23,41.929143,12.5225956,,,,,,,,,
375894,Alloggi per uso turistico ,Alloggio per uso turistico 1130,Viale dei Promontori,31,41.7397396,12.2854415,,,,,,,,,
377845,Alloggi per uso turistico ,Alloggio per uso turistico 11301,Piazza Mattei,17,41.8939556,12.4775807,,,,,,,,,
377822,Alloggi per uso turistico ,Alloggio per uso turistico 11302,Via Valle Corteno,60,41.9364536,12.5284859,,,,,,,,,
377611,Alloggi per uso turistico ,Alloggio per uso turistico 11303,Vicolo Paganica,30,41.8943085,12.4769701,,,,,,,,,
377912,Alloggi per uso turistico ,Alloggio per uso turistico 11304,Via Gallia,122,41.88083,12.5040728,,,,,,,,,
377561,Alloggi per uso turistico ,Alloggio per uso turistico 11305,Via Prenestina,18,41.8912981,12.5186479,,,,,,,,,
377934,Alloggi per uso turistico ,Alloggio per uso turistico 11306,Vicolo del Quartiere,2,41.892068,12.4695726,,,,,,,,,
377562,Alloggi per uso turistico ,Alloggio per uso turistico 11307,Via Monterone,79,41.8973018,12.4755925,,,,,,,,,
377495,Alloggi per uso turistico ,Alloggio per uso turistico 11309,Via della Lungaretta,66,41.8895646,12.472357,,,,,,,,,
377563,Alloggi per uso turistico ,Alloggio per uso turistico 11310,Vicolo dei Panieri,53,41.8901943,12.4669052,,,,,,,,,
377650,Alloggi per uso turistico ,Alloggio per uso turistico 11311,Via di Santa Maria de' Calderari,24,41.8932317,12.4759787,,,,,,,,,
377651,Alloggi per uso turistico ,Alloggio per uso turistico 11313,Via degli Scipioni,92,41.9086436,12.4587109,,,,,,,,,
377496,Alloggi per uso turistico ,Alloggio per uso turistico 11315,Via Bergamo,32,41.9111402,12.4999148,,,,,,,,,
377461,Alloggi per uso turistico ,Alloggio per uso turistico 11316,Viale di Trastevere,40,41.8870996,12.4721193,,,,,,,,,
377469,Alloggi per uso turistico ,Alloggio per uso turistico 11318,Via delle Quattro Fontane,109,41.9007784,12.4927089,,,,,,,,,
377612,Alloggi per uso turistico ,Alloggio per uso turistico 11320,Vicolo de' Cinque,24 A,41.8910643,12.4696537,,,,,,,,,
377554,Alloggi per uso turistico ,Alloggio per uso turistico 11321,Via Giangiacomo Caraglio,23,41.9915472,12.4827792,,,,,,,,,
377732,Alloggi per uso turistico ,Alloggio per uso turistico 11322,Vicolo del Governo Vecchio,6,41.8982114,12.4698782,,,,,,,,,
377538,Alloggi per uso turistico ,Alloggio per uso turistico 11323,Viale Glorioso,14,41.8853924,12.4679969,,,,,,,,,
377998,Alloggi per uso turistico ,Alloggio per uso turistico 11324,Via Fernando Colombo,52,41.8695358,12.4911949,,,,,,,,,
377833,Alloggi per uso turistico ,Alloggio per uso turistico 11326,Via Conte Rosso,5,41.8870901,12.5093302,,,,,,,,,
378077,Alloggi per uso turistico ,Alloggio per uso turistico 11327,Largo Bernardino da Feltre,1,41.8831342,12.4699653,,,,,,,,,
377520,Alloggi per uso turistico ,Alloggio per uso turistico 11329,Via Francesco Catel,40,41.8777866,12.4481375,,,,,,,,,
377489,Alloggi per uso turistico ,Alloggio per uso turistico 11330,Piazza di Santa Maria Liberatrice,18,41.8799653,12.4755505,,,,,,,,,
377490,Alloggi per uso turistico ,Alloggio per uso turistico 11331,Via Raffaele Battistini,35,41.8654703,12.4466204,,,,,,,,,
377795,Alloggi per uso turistico ,Alloggio per uso turistico 11332,Via dei Capocci,98,41.8956387,12.493118,,,,,,,,,
377663,Alloggi per uso turistico ,Alloggio per uso turistico 11333,Vicolo Orbitelli,16,41.8988821,12.4653835,,,,,,,,,
377913,Alloggi per uso turistico ,Alloggio per uso turistico 11334,Via Clemente Alessandrino,3,41.894925,12.4523648,,,,,,,,,
377914,Alloggi per uso turistico ,Alloggio per uso turistico 11335,Via Silla,2 A,41.9093814,12.4593379,,,,,,,,,
377664,Alloggi per uso turistico ,Alloggio per uso turistico 11336,Via Ettore Giovenale,52 B,41.8898539,12.5315713,,,,,,,,,
377665,Alloggi per uso turistico ,Alloggio per uso turistico 11337,Via Tuscolana,791,41.8596835,12.5576183,,,,,,,,,
377776,Alloggi per uso turistico ,Alloggio per uso turistico 11338,Via di Sant'Ambrogio,15,41.8932923,12.4777104,,,,,,,,,
377428,Alloggi per uso turistico ,Alloggio per uso turistico 11339,Viale Giuseppe Mazzini,117,41.9149653,12.4578971,,,,,,,,,
373448,Alloggi per uso turistico ,Alloggio per uso turistico 1134,Vicolo del Malpasso,11,41.8974576,12.4675713,,,,,,,,,
377823,Alloggi per uso turistico ,Alloggio per uso turistico 11340,Via Rodi,37,41.9127647,12.4534843,,,,,,,,,
377915,Alloggi per uso turistico ,Alloggio per uso turistico 11341,Via Francesco Crispi,64,41.904911,12.4860491,,,,,,,,,
378017,Alloggi per uso turistico ,Alloggio per uso turistico 11342,Via della Pigna,19,41.8970337,12.4776702,,,,,,,,,
377564,Alloggi per uso turistico ,Alloggio per uso turistico 11343,Via della Purificazione,68,41.90488,12.4871435,,,,,,,,,
377462,Alloggi per uso turistico ,Alloggio per uso turistico 11344,Via Arenula,83,41.8941,12.47601,,,,,,,,,
377762,Alloggi per uso turistico ,Alloggio per uso turistico 11345,Via Bevagna,7,41.9444512,12.473019,,,,,,,,,
377808,Alloggi per uso turistico ,Alloggio per uso turistico 11346,Via Sora,19,41.8979473,12.4702224,,,,,,,,,
377796,Alloggi per uso turistico ,Alloggio per uso turistico 11349,Via Lorenzo Rocci,14,41.8650766,12.441098,,,,,,,,,
373449,Alloggi per uso turistico ,Alloggio per uso turistico 1135,Via degli Zingari,52,41.8952181,12.4916174,,,,,,,,,
377449,Alloggi per uso turistico ,Alloggio per uso turistico 11350,Via Pietro Giordani,13,41.8549778,12.4789176,,,,,,,,,
377565,Alloggi per uso turistico ,Alloggio per uso turistico 11351,Via di Monte Giordano,58,41.8996094,12.4697534,,,,,,,,,
377834,Alloggi per uso turistico ,Alloggio per uso turistico 11352,Via della Trinità dei Pellegrini,11,41.8931223,12.4723177,,,,,,,,,
378122,Alloggi per uso turistico ,Alloggio per uso turistico 11353,Via Beniamino De Ritis,21,41.9089881,12.5380371,,,,,,,,,
377869,Alloggi per uso turistico ,Alloggio per uso turistico 11354,Via Attilio Regolo,19,41.9083168,12.4647211,,,,,,,,,
377754,Alloggi per uso turistico ,Alloggio per uso turistico 11356,Via del Governo Vecchio,48,41.8983801,12.4703592,,,,,,,,,
377470,Alloggi per uso turistico ,Alloggio per uso turistico 11357,Via dell'Idrovolante,1,41.7342401,12.2625883,,,,,,,,,
377714,Alloggi per uso turistico ,Alloggio per uso turistico 11358,Via Angelo Olivieri,109,41.7366762,12.2910825,,,,,,,,,
377429,Alloggi per uso turistico ,Alloggio per uso turistico 11359,Via Giulia,100,41.8984989,12.4663061,,,,,,,,,
